id,image,keypoints
355,Pecco-Martin_8400-0.png,"[{""x"":74.2713004484305,""y"":84.4197526399537,""width"":0.11210762331838565,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":53.86771300448431,""y"":71.42340517864892,""width"":0.11210762331838565,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":20.291479820627803,""y"":76.28290901200636,""width"":0.11210762331838565,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":67.2085201793722,""y"":65.32077245768842,""width"":0.11210762331838565,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":372},{""x"":73.26233183856502,""y"":60.348256907276145,""width"":0.11210762331838565,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":62.4439461883408,""y"":17.516816143497756,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":35.818385650224215,""y"":21.472226240416607,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
356,Pecco-Martin_8400-372.png,"[{""x"":66.81614349775785,""y"":97.97336477501159,""width"":0.11210762331838565,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":348},{""x"":75.0560538116592,""y"":92.89952837482603,""width"":0.11210762331838565,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":62.5,""y"":52.91286531622082,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":35.1457399103139,""y"":64.14778877377454,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":56.67040358744395,""y"":99.3022266893459,""width"":0.11210762331838565,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":24.663677130044842,""y"":96.64450286067728,""width"":0.11210762331838565,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348}]"
357,Pecco-Martin_8700-0.png,"[{""x"":76.51345291479821,""y"":61.13933892665992,""width"":0.11210762331838565,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":50.16816143497758,""y"":76.9609793143353,""width"":0.11210762331838565,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":21.18834080717489,""y"":94.25177202372342,""width"":0.11210762331838565,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":74.2152466367713,""y"":57.748987415015186,""width"":0.11210762331838565,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":56.61434977578475,""y"":29.27003471719948,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":30.661434977578477,""y"":47.238897728916534,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372}]"
358,Pecco-Martin_8700-372.png,"[{""x"":73.71076233183857,""y"":76.4699628885109,""width"":0.11210762331838565,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":348},{""x"":35.369955156950674,""y"":99.3022266893459,""width"":0.11210762331838565,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348},{""x"":56.390134529147986,""y"":60.52361991649915,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":40.30269058295964,""y"":75.02029534560074,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348}]"
359,Pecco-Martin_9000-0.png,"[{""x"":30.56161616161616,""y"":67.22783389450056,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":42.8641975308642,""y"":66.21773288439955,""width"":0.11133557800224467,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":372},{""x"":80.43995510662178,""y"":91.58249158249158,""width"":0.11133557800224467,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":372},{""x"":35.12637485970819,""y"":45.45454545454545,""width"":0.11133557800224467,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":372},{""x"":53.49674523007857,""y"":15.488215488215488,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":76.54320987654322,""y"":35.46576879910213,""width"":0.11133557800224467,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":40.80448933782267,""y"":53.42312008978676,""width"":0.11133557800224467,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":372}]"
360,Pecco-Martin_9000-372.png,"[{""x"":32.62331838565022,""y"":91.57066646049172,""width"":0.11210762331838565,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":750,""original_height"":348},{""x"":50.72869955156951,""y"":99.18142106077006,""width"":0.11210762331838565,""keypointlabels"":[""BACINO SX""],""original_width"":750,""original_height"":348},{""x"":35.59417040358744,""y"":78.88607546002783,""width"":0.11210762331838565,""keypointlabels"":[""GOMITO SX""],""original_width"":750,""original_height"":348},{""x"":53.69955156950673,""y"":57.261867944951284,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":348},{""x"":78.9237668161435,""y"":84.44313437451677,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348},{""x"":40.078475336322875,""y"":88.30891448894386,""width"":0.11210762331838565,""keypointlabels"":[""MANO SX""],""original_width"":750,""original_height"":348}]"
361,Pecco-Martin_9300-0.png,"[{""x"":78.9237668161435,""y"":31.078222190076666,""width"":0.11210762331838565,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":372},{""x"":56.89461883408071,""y"":84.64577607406335,""width"":0.11210762331838565,""keypointlabels"":[""BACINO DX""],""original_width"":750,""original_height"":372},{""x"":69.89910313901345,""y"":33.5644799652828,""width"":0.11210762331838565,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":372},{""x"":52.91479820627802,""y"":55.14971792275423,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":372},{""x"":41.70403587443946,""y"":82.61156516707652,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA SX""],""original_width"":750,""original_height"":372},{""x"":74.2713004484305,""y"":28.81798784898018,""width"":0.11210762331838565,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":372}]"
362,Pecco-Martin_9300-372.png,"[{""x"":75.11210762331838,""y"":79.3692979743312,""width"":0.11210762331838565,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":750,""original_height"":348},{""x"":61.77130044843049,""y"":75.9867403742075,""width"":0.11210762331838565,""keypointlabels"":[""GOMITO DX""],""original_width"":750,""original_height"":348},{""x"":70.68385650224215,""y"":71.51693211690119,""width"":0.11210762331838565,""keypointlabels"":[""MANO DX""],""original_width"":750,""original_height"":348},{""x"":43.83408071748879,""y"":95.55725220349466,""width"":0.11210762331838565,""keypointlabels"":[""SPALLA DX""],""original_width"":750,""original_height"":348}]"
363,Pecco-Misano__6600-0.png,"[{""x"":69.66743119266054,""y"":55.45361875637105,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":1280,""original_height"":720},{""x"":41.685779541870566,""y"":87.05400504133307,""width"":0.11467889908256881,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":63.07339449541285,""y"":49.745158002038735,""width"":0.11467889908256881,""keypointlabels"":[""MANO DX""],""original_width"":1280,""original_height"":720},{""x"":55.21788990825688,""y"":55.04587155963303,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO DX""],""original_width"":1280,""original_height"":720},{""x"":36.92660550458716,""y"":59.42915392456677,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720},{""x"":23.967889908256883,""y"":80.42813455657493,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720}]"
364,Pecco-Misano__6600-372.png,"[{""x"":69.20871559633028,""y"":55.35168195718655,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO DX""],""original_width"":1280,""original_height"":720},{""x"":40.481651376146786,""y"":86.74821610601427,""width"":0.11467889908256881,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":63.76146788990825,""y"":50.66258919469928,""width"":0.11467889908256881,""keypointlabels"":[""MANO DX""],""original_width"":1280,""original_height"":720},{""x"":56.07798165137615,""y"":52.59938837920489,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO DX""],""original_width"":1280,""original_height"":720},{""x"":35.89449541284404,""y"":59.22528032619776,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720},{""x"":23.853211009174313,""y"":79.61264016309887,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":25.05733944954128,""y"":96.43221202854231,""width"":0.11467889908256881,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720}]"
365,Pecco-Misano__6900-0.png,"[{""x"":29.759174311926607,""y"":49.235474006116206,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":49.369260287538744,""y"":86.95207837709272,""width"":0.11467889908256881,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":36.18119266055046,""y"":47.09480122324159,""width"":0.11467889908256881,""keypointlabels"":[""MANO SX""],""original_width"":1280,""original_height"":720},{""x"":40.36697247706422,""y"":50.8664627930683,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":57.05275229357798,""y"":62.28338430173292,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":69.0940366972477,""y"":91.33537206931702,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
366,Pecco-Misano__6900-372.png,"[{""x"":29.587155963302752,""y"":49.03160040774719,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":45.35550458715596,""y"":83.89398572884812,""width"":0.11467889908256881,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":35.77981651376147,""y"":47.298674821610604,""width"":0.11467889908256881,""keypointlabels"":[""MANO DX""],""original_width"":1280,""original_height"":720},{""x"":39.85091743119266,""y"":51.17227319062182,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":55.90596330275229,""y"":61.060142711518864,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":68.80733944954129,""y"":91.74311926605505,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
367,Pecco-Misano__7200-0.png,"[{""x"":29.81651376146789,""y"":61.87563710499491,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":43.40596330275229,""y"":74.31192660550458,""width"":0.11467889908256881,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":73.22247706422019,""y"":97.55351681957187,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":38.41743119266055,""y"":60.95820591233435,""width"":0.11467889908256881,""keypointlabels"":[""MANO SX""],""original_width"":1280,""original_height"":720},{""x"":34.862385321100916,""y"":54.230377166156984,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":55.04587155963303,""y"":43.425076452599384,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":74.88532110091744,""y"":70.74413863404689,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
368,Pecco-Misano__7200-372.png,"[{""x"":29.357798165137616,""y"":62.48725790010193,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":48.62385321100918,""y"":75.63710499490315,""width"":0.11467889908256881,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":73.39449541284404,""y"":97.45158002038737,""width"":0.11467889908256881,""keypointlabels"":[""BACINO DX""],""original_width"":1280,""original_height"":720},{""x"":40.137614678899084,""y"":60.95820591233435,""width"":0.11467889908256881,""keypointlabels"":[""MANO SX""],""original_width"":1280,""original_height"":720},{""x"":34.346330275229356,""y"":52.803261977573904,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":54.81651376146789,""y"":43.6289500509684,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":74.94266055045871,""y"":71.35575942915392,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
369,Pecco-Misano__7500-0.png,"[{""x"":30.963302752293576,""y"":52.90519877675841,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":50.63073394495413,""y"":88.48114169215087,""width"":0.11467889908256881,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":39.965596330275226,""y"":52.08970438328237,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":58.37155963302752,""y"":62.38532110091744,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":70.2408256880734,""y"":91.33537206931702,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720},{""x"":36.12385321100918,""y"":52.803261977573904,""width"":0.11467889908256881,""keypointlabels"":[""MANO SX""],""original_width"":1280,""original_height"":720}]"
370,Pecco-Misano__7500-372.png,"[{""x"":30.84862385321101,""y"":52.39551478083588,""width"":0.11467889908256881,""keypointlabels"":[""GINOCCHIO SX""],""original_width"":1280,""original_height"":720},{""x"":49.02522935779817,""y"":86.34046890927624,""width"":0.11467889908256881,""keypointlabels"":[""BACINO SX""],""original_width"":1280,""original_height"":720},{""x"":36.29587155963303,""y"":51.783893985728845,""width"":0.11467889908256881,""keypointlabels"":[""MANO SX""],""original_width"":1280,""original_height"":720},{""x"":40.768348623853214,""y"":54.02650356778798,""width"":0.11467889908256881,""keypointlabels"":[""GOMITO SX""],""original_width"":1280,""original_height"":720},{""x"":57.97018348623853,""y"":62.48725790010193,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA SX""],""original_width"":1280,""original_height"":720},{""x"":70.18348623853211,""y"":90.01019367991844,""width"":0.11467889908256881,""keypointlabels"":[""SPALLA DX""],""original_width"":1280,""original_height"":720}]"
